gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,csho,epsfx,ni,costat
13721,12/31/14,2014,INDL,C,D,STD,ZTS,98978V103,ZOETIS INC,USD,501.328,1.16,583,A
13721,12/31/15,2015,INDL,C,D,STD,ZTS,98978V103,ZOETIS INC,USD,497.4,0.68,339,A
13721,12/31/16,2016,INDL,C,D,STD,ZTS,98978V103,ZOETIS INC,USD,492.855,1.65,821,A
13721,12/31/17,2017,INDL,C,D,STD,ZTS,98978V103,ZOETIS INC,USD,486.13,1.75,864,A
13988,12/31/13,2013,FS,C,D,STD,SCHW,808513105,SCHWAB (CHARLES) CORP,USD,,,,A
13988,12/31/13,2013,INDL,C,D,STD,SCHW,808513105,SCHWAB (CHARLES) CORP,USD,1296.886,0.78,1071,A
13988,12/31/14,2014,FS,C,D,STD,SCHW,808513105,SCHWAB (CHARLES) CORP,USD,,,,A
13988,12/31/14,2014,INDL,C,D,STD,SCHW,808513105,SCHWAB (CHARLES) CORP,USD,1310.722,0.95,1321,A
13988,12/31/15,2015,FS,C,D,STD,SCHW,808513105,SCHWAB (CHARLES) CORP,USD,,,,A
13988,12/31/15,2015,INDL,C,D,STD,SCHW,808513105,SCHWAB (CHARLES) CORP,USD,1320.338,1.03,1447,A
13988,12/31/16,2016,FS,C,D,STD,SCHW,808513105,SCHWAB (CHARLES) CORP,USD,,,,A
13988,12/31/16,2016,INDL,C,D,STD,SCHW,808513105,SCHWAB (CHARLES) CORP,USD,1332.75,1.31,1889,A
14225,12/31/13,2013,INDL,C,D,STD,FAST,311900104,FASTENAL CO,USD,296.754,1.51,448.636,A
14225,12/31/14,2014,INDL,C,D,STD,FAST,311900104,FASTENAL CO,USD,295.868,1.66,494.15,A
14225,12/31/15,2015,INDL,C,D,STD,FAST,311900104,FASTENAL CO,USD,289.582,1.77,516.361,A
14225,12/31/16,2016,INDL,C,D,STD,FAST,311900104,FASTENAL CO,USD,289.162,1.73,499.478,A
14225,12/31/17,2017,INDL,C,D,STD,FAST,311900104,FASTENAL CO,USD,287.592,2.01,578.6,A
14282,12/31/13,2013,INDL,C,D,STD,APH,32095101,AMPHENOL CORP,USD,158.206,3.92,635.672,A
14282,12/31/14,2014,INDL,C,D,STD,APH,32095101,AMPHENOL CORP,USD,309.885,2.21,709.1,A
14282,12/31/15,2015,INDL,C,D,STD,APH,32095101,AMPHENOL CORP,USD,308,2.41,763.5,A
14282,12/31/16,2016,INDL,C,D,STD,APH,32095101,AMPHENOL CORP,USD,308.3,2.61,822.9,A
14282,12/31/17,2017,INDL,C,D,STD,APH,32095101,AMPHENOL CORP,USD,305,2.06,650.5,A
14359,12/31/13,2013,INDL,C,D,STD,PXD,723787107,PIONEER NATURAL RESOURCES CO,USD,142.628,-2.86,-838.414,A
14359,12/31/14,2014,INDL,C,D,STD,PXD,723787107,PIONEER NATURAL RESOURCES CO,USD,149,7.15,930,A
14359,12/31/15,2015,INDL,C,D,STD,PXD,723787107,PIONEER NATURAL RESOURCES CO,USD,149.38,-1.79,-273,A
14359,12/31/16,2016,INDL,C,D,STD,PXD,723787107,PIONEER NATURAL RESOURCES CO,USD,169.724,-3.35,-556,A
14477,12/31/13,2013,INDL,C,D,STD,WM,94106L109,WASTE MANAGEMENT INC,USD,464.32,0.21,98,A
14477,12/31/14,2014,INDL,C,D,STD,WM,94106L109,WASTE MANAGEMENT INC,USD,458.537,2.79,1298,A
14477,12/31/15,2015,INDL,C,D,STD,WM,94106L109,WASTE MANAGEMENT INC,USD,447.177,1.65,753,A
14477,12/31/16,2016,INDL,C,D,STD,WM,94106L109,WASTE MANAGEMENT INC,USD,439.316,2.65,1182,A
14477,12/31/17,2017,INDL,C,D,STD,WM,94106L109,WASTE MANAGEMENT INC,USD,433.318,4.41,1949,A
14590,12/31/13,2013,INDL,C,D,STD,FCX,35671D857,FREEPORT-MCMORAN INC,USD,1038,2.64,2658,A
14590,12/31/14,2014,INDL,C,D,STD,FCX,35671D857,FREEPORT-MCMORAN INC,USD,1039,-1.26,-1308,A
14590,12/31/15,2015,INDL,C,D,STD,FCX,35671D857,FREEPORT-MCMORAN INC,USD,1246,-11.31,-12236,A
14590,12/31/16,2016,INDL,C,D,STD,FCX,35671D857,FREEPORT-MCMORAN INC,USD,1445,-2.96,-4154,A
14590,12/31/17,2017,INDL,C,D,STD,FCX,35671D857,FREEPORT-MCMORAN INC,USD,1448,1.21,1817,A
14824,12/31/13,2013,FS,C,D,STD,CINF,172062101,CINCINNATI FINANCIAL CORP,USD,,,,A
14824,12/31/13,2013,INDL,C,D,STD,CINF,172062101,CINCINNATI FINANCIAL CORP,USD,163,3.12,517,A
14824,12/31/14,2014,FS,C,D,STD,CINF,172062101,CINCINNATI FINANCIAL CORP,USD,,,,A
14824,12/31/14,2014,INDL,C,D,STD,CINF,172062101,CINCINNATI FINANCIAL CORP,USD,163.7,3.18,525,A
14824,12/31/15,2015,FS,C,D,STD,CINF,172062101,CINCINNATI FINANCIAL CORP,USD,,,,A
14824,12/31/15,2015,INDL,C,D,STD,CINF,172062101,CINCINNATI FINANCIAL CORP,USD,163.944,3.83,634,A
14824,12/31/16,2016,FS,C,D,STD,CINF,172062101,CINCINNATI FINANCIAL CORP,USD,,,,A
14824,12/31/16,2016,INDL,C,D,STD,CINF,172062101,CINCINNATI FINANCIAL CORP,USD,164.387,3.55,591,A
14824,12/31/17,2017,INDL,C,D,STD,CINF,172062101,CINCINNATI FINANCIAL CORP,USD,163.9,6.29,1045,A
14934,12/31/13,2013,INDL,C,D,STD,DVN,25179M103,DEVON ENERGY CORP,USD,406,-0.06,-20,A
14934,12/31/14,2014,INDL,C,D,STD,DVN,25179M103,DEVON ENERGY CORP,USD,409,3.91,1607,A
14934,12/31/15,2015,INDL,C,D,STD,DVN,25179M103,DEVON ENERGY CORP,USD,418,-35.55,-14454,A
14934,12/31/16,2016,INDL,C,D,STD,DVN,25179M103,DEVON ENERGY CORP,USD,523,-6.52,-3302,A
14934,12/31/17,2017,INDL,C,D,STD,DVN,25179M103,DEVON ENERGY CORP,USD,525,1.7,898,A
14960,12/31/13,2013,INDL,C,D,STD,LH,50540R409,LABORATORY CP OF AMER HLDGS,USD,85.7,6.25,573.8,A
14960,12/31/14,2014,INDL,C,D,STD,LH,50540R409,LABORATORY CP OF AMER HLDGS,USD,84.6,5.91,511.2,A
14960,12/31/15,2015,INDL,C,D,STD,LH,50540R409,LABORATORY CP OF AMER HLDGS,USD,101.3,4.34,436.9,A
14960,12/31/16,2016,INDL,C,D,STD,LH,50540R409,LABORATORY CP OF AMER HLDGS,USD,102.7,7.02,732.1,A
14960,12/31/17,2017,INDL,C,D,STD,LH,50540R409,LABORATORY CP OF AMER HLDGS,USD,102.1,12.21,1268.2,A
15247,12/31/13,2013,INDL,C,D,STD,VLO,91913Y100,VALERO ENERGY CORP,USD,535.57,4.97,2720,A
15247,12/31/14,2014,INDL,C,D,STD,VLO,91913Y100,VALERO ENERGY CORP,USD,514.299,6.97,3630,A
15247,12/31/15,2015,INDL,C,D,STD,VLO,91913Y100,VALERO ENERGY CORP,USD,473.04,7.99,3990,A
15247,12/31/16,2016,INDL,C,D,STD,VLO,91913Y100,VALERO ENERGY CORP,USD,451.502,4.94,2289,A
15521,1/31/14,2013,INDL,C,D,STD,SPLS,855030102,STAPLES INC,USD,652.86,1.07,620.069,I
15521,1/31/15,2014,INDL,C,D,STD,SPLS,855030102,STAPLES INC,USD,640.32,0.21,134.526,I
15521,1/31/16,2015,INDL,C,D,STD,SPLS,855030102,STAPLES INC,USD,645.724,0.59,379,I
15521,1/31/17,2016,INDL,C,D,STD,SPLS,855030102,STAPLES INC,USD,652.47,-0.71,-1497,I
15709,12/31/13,2013,INDL,C,D,STD,PCL,729251108,PLUM CREEK TIMBER CO INC,USD,177,1.3,214,I
15709,12/31/14,2014,INDL,C,D,STD,PCL,729251108,PLUM CREEK TIMBER CO INC,USD,175.9,1.21,214,I
15709,12/31/15,2015,INDL,C,D,STD,PCL,729251108,PLUM CREEK TIMBER CO INC,USD,174.2,1.12,197,I
15855,3/31/14,2013,INDL,C,D,STD,SYMC,871503108,SYMANTEC CORP,USD,695,1.28,898,A
15855,3/31/15,2014,INDL,C,D,STD,SYMC,871503108,SYMANTEC CORP,USD,684,1.26,878,A
15855,3/31/16,2015,INDL,C,D,STD,SYMC,871503108,SYMANTEC CORP,USD,612,-1.23,2488,A
15855,3/31/17,2016,INDL,C,D,STD,SYMC,871503108,SYMANTEC CORP,USD,608,-0.38,-106,A
16101,12/31/13,2013,INDL,C,D,STD,ABBV,00287Y109,ABBVIE INC,USD,1587.361,2.56,4128,A
16101,12/31/14,2014,INDL,C,D,STD,ABBV,00287Y109,ABBVIE INC,USD,1591.389,1.1,1774,A
16101,12/31/15,2015,INDL,C,D,STD,ABBV,00287Y109,ABBVIE INC,USD,1609.893,3.13,5144,A
16101,12/31/16,2016,INDL,C,D,STD,ABBV,00287Y109,ABBVIE INC,USD,1592.513,3.63,5953,A
16101,12/31/17,2017,INDL,C,D,STD,ABBV,00287Y109,ABBVIE INC,USD,1592.131,3.3,5309,A
16245,12/31/13,2013,FS,C,D,STD,PBCT,712704105,PEOPLE'S UNITED FINL INC,USD,,,,A
16245,12/31/13,2013,INDL,C,D,STD,PBCT,712704105,PEOPLE'S UNITED FINL INC,USD,298.9,0.74,232.4,A
16245,12/31/14,2014,FS,C,D,STD,PBCT,712704105,PEOPLE'S UNITED FINL INC,USD,,,,A
16245,12/31/14,2014,INDL,C,D,STD,PBCT,712704105,PEOPLE'S UNITED FINL INC,USD,300.13,0.84,251.7,A
16245,12/31/15,2015,FS,C,D,STD,PBCT,712704105,PEOPLE'S UNITED FINL INC,USD,,,,A
16245,12/31/15,2015,INDL,C,D,STD,PBCT,712704105,PEOPLE'S UNITED FINL INC,USD,302.86,0.86,260.1,A
16245,12/31/16,2016,FS,C,D,STD,PBCT,712704105,PEOPLE'S UNITED FINL INC,USD,,,,A
16245,12/31/16,2016,INDL,C,D,STD,PBCT,712704105,PEOPLE'S UNITED FINL INC,USD,308.97,0.92,281,A
16245,12/31/17,2017,FS,C,D,STD,PBCT,712704105,PEOPLE'S UNITED FINL INC,USD,,,,A
16245,12/31/17,2017,INDL,C,D,STD,PBCT,712704105,PEOPLE'S UNITED FINL INC,USD,339.98,0.97,337.2,A
16478,12/31/13,2013,INDL,C,D,STD,EOG,26875P101,EOG RESOURCES INC,USD,273.086,8.04,2197.109,A
16478,12/31/14,2014,INDL,C,D,STD,EOG,26875P101,EOG RESOURCES INC,USD,548.295,5.32,2915.487,A
16478,12/31/15,2015,INDL,C,D,STD,EOG,26875P101,EOG RESOURCES INC,USD,549.859,-8.29,-4524.515,A
16478,12/31/16,2016,INDL,C,D,STD,EOG,26875P101,EOG RESOURCES INC,USD,576.7,-1.98,-1096.686,A
16721,3/31/14,2013,INDL,C,D,STD,EA,285512109,ELECTRONIC ARTS INC,USD,311.442,0.03,8,A
16721,3/31/15,2014,INDL,C,D,STD,EA,285512109,ELECTRONIC ARTS INC,USD,309.681,2.69,875,A
16721,3/31/16,2015,INDL,C,D,STD,EA,285512109,ELECTRONIC ARTS INC,USD,300.602,3.5,1156,A
16721,3/31/17,2016,INDL,C,D,STD,EA,285512109,ELECTRONIC ARTS INC,USD,308.367,3.08,967,A
18043,6/30/13,2013,INDL,C,D,STD,NWSA,65249B109,NEWS CORP,USD,578.804,0.86,506,A
18043,6/30/14,2014,INDL,C,D,STD,NWSA,65249B109,NEWS CORP,USD,579.023,0.41,239,A
18043,6/30/15,2015,INDL,C,D,STD,NWSA,65249B109,NEWS CORP,USD,581.545,-0.26,-147,A
18043,6/30/16,2016,INDL,C,D,STD,NWSA,65249B109,NEWS CORP,USD,580.121,0.28,179,A
18043,6/30/17,2017,INDL,C,D,STD,NWSA,65249B109,NEWS CORP,USD,581.924,-1.27,-738,A
18086,9/30/13,2013,INDL,C,D,STD,MNK,G5785G107,MALLINCKRODT PLC,USD,57.714,0.98,58.8,A
18086,9/30/14,2014,INDL,C,D,STD,MNK,G5785G107,MALLINCKRODT PLC,USD,115.93,-4.91,-319.3,A
18086,9/30/15,2015,INDL,C,D,STD,MNK,G5785G107,MALLINCKRODT PLC,USD,116.283,2.61,324.6,A
18086,9/30/16,2016,INDL,C,D,STD,MNK,G5785G107,MALLINCKRODT PLC,USD,107.168,4.39,643.7,A
20548,12/31/13,2013,INDL,C,D,STD,COG,127097103,CABOT OIL & GAS CORP,USD,416.397,0.66,279.773,A
20548,12/31/14,2014,INDL,C,D,STD,COG,127097103,CABOT OIL & GAS CORP,USD,413.023,0.25,104.468,A
20548,12/31/15,2015,INDL,C,D,STD,COG,127097103,CABOT OIL & GAS CORP,USD,413.876,-0.28,-113.891,A
20548,12/31/16,2016,INDL,C,D,STD,COG,127097103,CABOT OIL & GAS CORP,USD,465.15,-0.91,-417.124,A
20779,7/31/13,2013,INDL,C,D,STD,CSCO,17275R102,CISCO SYSTEMS INC,USD,5389,1.86,9983,A
20779,7/31/14,2014,INDL,C,D,STD,CSCO,17275R102,CISCO SYSTEMS INC,USD,5107,1.49,7853,A
20779,7/31/15,2015,INDL,C,D,STD,CSCO,17275R102,CISCO SYSTEMS INC,USD,5085,1.75,8981,A
20779,7/31/16,2016,INDL,C,D,STD,CSCO,17275R102,CISCO SYSTEMS INC,USD,5029,2.11,10739,A
20779,7/31/17,2017,INDL,C,D,STD,CSCO,17275R102,CISCO SYSTEMS INC,USD,4983,1.9,9609,A
22260,12/31/13,2013,INDL,C,D,STD,HCA,40412C101,HCA HEALTHCARE INC,USD,439.604,3.37,1556,A
22260,12/31/14,2014,INDL,C,D,STD,HCA,40412C101,HCA HEALTHCARE INC,USD,420.478,4.16,1875,A
22260,12/31/15,2015,INDL,C,D,STD,HCA,40412C101,HCA HEALTHCARE INC,USD,398.739,4.99,2129,A
22260,12/31/16,2016,INDL,C,D,STD,HCA,40412C101,HCA HEALTHCARE INC,USD,370.536,7.3,2890,A
22325,3/31/14,2013,INDL,C,D,STD,XLNX,983919101,XILINX INC,USD,268.637,2.19,630.388,A
22325,3/31/15,2014,INDL,C,D,STD,XLNX,983919101,XILINX INC,USD,258.34,2.35,648.216,A
22325,3/31/16,2015,INDL,C,D,STD,XLNX,983919101,XILINX INC,USD,253.687,2.05,550.867,A
22325,3/31/17,2016,INDL,C,D,STD,XLNX,983919101,XILINX INC,USD,248.027,2.32,622.512,A
22734,12/31/13,2013,INDL,C,D,STD,BXLT,07177M103,BAXALTA INC,USD,,1.91,1288,I
22734,12/31/14,2014,INDL,C,D,STD,BXLT,07177M103,BAXALTA INC,USD,,1.76,1737,I
22734,12/31/15,2015,INDL,C,D,STD,BXLT,07177M103,BAXALTA INC,USD,679.288,1.36,956,I
23809,8/31/13,2013,INDL,C,D,STD,AZO,53332102,AUTOZONE INC,USD,34.293,27.79,1016.48,A
23809,8/31/14,2014,INDL,C,D,STD,AZO,53332102,AUTOZONE INC,USD,32.304,31.57,1069.744,A
23809,8/31/15,2015,INDL,C,D,STD,AZO,53332102,AUTOZONE INC,USD,30.659,36.03,1160.241,A
23809,8/31/16,2016,INDL,C,D,STD,AZO,53332102,AUTOZONE INC,USD,29.118,40.7,1241.007,A
23809,8/31/17,2017,INDL,C,D,STD,AZO,53332102,AUTOZONE INC,USD,27.833,44.07,1280.869,A
23812,12/31/13,2013,INDL,C,D,STD,REGN,75886F107,REGENERON PHARMACEUTICALS,USD,99.687,3.81,424.362,A
23812,12/31/14,2014,INDL,C,D,STD,REGN,75886F107,REGENERON PHARMACEUTICALS,USD,102.43,3.07,348.074,A
23812,12/31/15,2015,INDL,C,D,STD,REGN,75886F107,REGENERON PHARMACEUTICALS,USD,104.649,5.52,636.056,A
23812,12/31/16,2016,INDL,C,D,STD,REGN,75886F107,REGENERON PHARMACEUTICALS,USD,106.008,7.7,895.522,A
23812,12/31/17,2017,INDL,C,D,STD,REGN,75886F107,REGENERON PHARMACEUTICALS,USD,107.624,10.34,1198.511,A
24216,12/31/13,2013,INDL,C,D,STD,AES,00130H105,AES CORP,USD,722.508,0.38,114,A
24216,12/31/14,2014,INDL,C,D,STD,AES,00130H105,AES CORP,USD,703.851,1.09,769,A
24216,12/31/15,2015,INDL,C,D,STD,AES,00130H105,AES CORP,USD,666.809,0.44,306,A
24216,12/31/16,2016,INDL,C,D,STD,AES,00130H105,AES CORP,USD,659.182,0,-1130,A
24316,12/31/13,2013,INDL,C,D,STD,MNST,61174X109,MONSTER BEVERAGE CORP,USD,166.822,1.95,338.661,A
24316,12/31/14,2014,INDL,C,D,STD,MNST,61174X109,MONSTER BEVERAGE CORP,USD,167.722,2.77,483.185,A
24316,12/31/15,2015,INDL,C,D,STD,MNST,61174X109,MONSTER BEVERAGE CORP,USD,202.9,2.84,546.733,A
24316,12/31/16,2016,INDL,C,D,STD,MNST,61174X109,MONSTER BEVERAGE CORP,USD,566.566,1.19,712.685,A
24318,12/31/13,2013,FS,C,D,STD,XL,G98294104,XL GROUP LTD,USD,,,,A
24318,12/31/13,2013,INDL,C,D,STD,XL,G98294104,XL GROUP LTD,USD,278.253,3.63,1059.916,A
24318,12/31/14,2014,FS,C,D,STD,XL,G98294104,XL GROUP LTD,USD,,,,A
24318,12/31/14,2014,INDL,C,D,STD,XL,G98294104,XL GROUP LTD,USD,255.183,0.69,188.34,A
24318,12/31/15,2015,FS,C,D,STD,XL,G98294104,XL GROUP LTD,USD,,,,A
24318,12/31/15,2015,INDL,C,D,STD,XL,G98294104,XL GROUP LTD,USD,294.745,4.15,1207.152,A
24318,12/31/16,2016,FS,C,D,STD,XL,G98294104,XL GROUP LTD,USD,,,,A
24318,12/31/16,2016,INDL,C,D,STD,XL,G98294104,XL GROUP LTD,USD,266.889,1.56,440.968,A
24318,12/31/17,2017,INDL,C,D,STD,XL,G98294104,XL GROUP LTD,USD,256.034,-2.16,-560.398,A
24344,12/31/13,2013,INDL,C,D,STD,VRTX,92532F100,VERTEX PHARMACEUTICALS INC,USD,233.789,-1.98,-445.028,A
24344,12/31/14,2014,INDL,C,D,STD,VRTX,92532F100,VERTEX PHARMACEUTICALS INC,USD,241.764,-3.14,-738.555,A
24344,12/31/15,2015,INDL,C,D,STD,VRTX,92532F100,VERTEX PHARMACEUTICALS INC,USD,246.307,-2.31,-556.334,A
24344,12/31/16,2016,INDL,C,D,STD,VRTX,92532F100,VERTEX PHARMACEUTICALS INC,USD,248.301,-0.46,-112.052,A
24344,12/31/17,2017,INDL,C,D,STD,VRTX,92532F100,VERTEX PHARMACEUTICALS INC,USD,253.253,1.04,263.484,A
24782,6/30/13,2013,INDL,C,D,STD,PRGO,G97822103,PERRIGO CO PLC,USD,94.1,4.68,441.9,A
24782,6/30/14,2014,INDL,C,D,STD,PRGO,G97822103,PERRIGO CO PLC,USD,133.8,1.77,205.3,A
24782,6/30/15,2015,INDL,C,D,STD,PRGO,G97822103,PERRIGO CO PLC,USD,146.3,0.92,128,A
24782,12/31/16,2016,INDL,C,D,STD,PRGO,G97822103,PERRIGO CO PLC,USD,143.4,-28.01,-4012.8,A
24800,9/30/13,2013,INDL,C,D,STD,QCOM,747525103,QUALCOMM INC,USD,1685,3.91,6853,A
24800,9/30/14,2014,INDL,C,D,STD,QCOM,747525103,QUALCOMM INC,USD,1669,4.4,7967,A
24800,9/30/15,2015,INDL,C,D,STD,QCOM,747525103,QUALCOMM INC,USD,1524,3.22,5271,A
24800,9/30/16,2016,INDL,C,D,STD,QCOM,747525103,QUALCOMM INC,USD,1476,3.81,5705,A
24800,9/30/17,2017,INDL,C,D,STD,QCOM,747525103,QUALCOMM INC,USD,1474,1.65,2466,A
24856,12/31/13,2013,INDL,C,D,STD,GILD,375558103,GILEAD SCIENCES INC,USD,1534.414,1.81,3074.808,A
24856,12/31/14,2014,INDL,C,D,STD,GILD,375558103,GILEAD SCIENCES INC,USD,1499,7.35,12101,A
24856,12/31/15,2015,INDL,C,D,STD,GILD,375558103,GILEAD SCIENCES INC,USD,1422,11.91,18108,A
24856,12/31/16,2016,INDL,C,D,STD,GILD,375558103,GILEAD SCIENCES INC,USD,1310,9.94,13501,A
24893,9/30/13,2013,INDL,C,D,STD,WFM,966837106,WHOLE FOODS MARKET INC,USD,372.4,1.47,551,I
24893,9/30/14,2014,INDL,C,D,STD,WFM,966837106,WHOLE FOODS MARKET INC,USD,360.4,1.56,579,I
24893,9/30/15,2015,INDL,C,D,STD,WFM,966837106,WHOLE FOODS MARKET INC,USD,348.9,1.48,536,I
24893,9/30/16,2016,INDL,C,D,STD,WFM,966837106,WHOLE FOODS MARKET INC,USD,318.3,1.55,507,I
24925,12/31/13,2013,INDL,C,D,STD,ROP,776696106,ROPER TECHNOLOGIES INC,USD,99.312,5.37,538.293,A
24925,12/31/14,2014,INDL,C,D,STD,ROP,776696106,ROPER TECHNOLOGIES INC,USD,100.126,6.4,646.033,A
24925,12/31/15,2015,INDL,C,D,STD,ROP,776696106,ROPER TECHNOLOGIES INC,USD,100.87,6.85,696.067,A
24925,12/31/16,2016,INDL,C,D,STD,ROP,776696106,ROPER TECHNOLOGIES INC,USD,101.672,6.43,658.645,A
24925,12/31/17,2017,INDL,C,D,STD,ROP,776696106,ROPER TECHNOLOGIES INC,USD,102.362,9.39,971.772,A
25056,12/31/13,2013,INDL,C,D,STD,TWX,887317303,TIME WARNER INC,USD,895,3.77,3691,A
25056,12/31/14,2014,INDL,C,D,STD,TWX,887317303,TIME WARNER INC,USD,832,4.41,3827,A
25056,12/31/15,2015,INDL,C,D,STD,TWX,887317303,TIME WARNER INC,USD,795,4.58,3833,A
25056,12/31/16,2016,INDL,C,D,STD,TWX,887317303,TIME WARNER INC,USD,772,4.94,3926,A
25056,12/31/17,2017,INDL,C,D,STD,TWX,887317303,TIME WARNER INC,USD,780,6.64,5247,A
25119,12/31/13,2013,INDL,C,D,STD,MHK,608190104,MOHAWK INDUSTRIES INC,USD,72.686,5.07,348.786,A
25119,12/31/14,2014,INDL,C,D,STD,MHK,608190104,MOHAWK INDUSTRIES INC,USD,72.913,7.25,531.965,A
25119,12/31/15,2015,INDL,C,D,STD,MHK,608190104,MOHAWK INDUSTRIES INC,USD,73.929,8.31,615.302,A
25119,12/31/16,2016,INDL,C,D,STD,MHK,608190104,MOHAWK INDUSTRIES INC,USD,74.168,12.48,930.362,A
25119,12/31/17,2017,INDL,C,D,STD,MHK,608190104,MOHAWK INDUSTRIES INC,USD,74.338,12.98,971.638,A
25124,12/31/13,2013,INDL,C,D,STD,PX,74005P104,PRAXAIR INC,USD,294.134,5.87,1755,A
25124,12/31/14,2014,INDL,C,D,STD,PX,74005P104,PRAXAIR INC,USD,289.262,5.73,1694,A
25124,12/31/15,2015,INDL,C,D,STD,PX,74005P104,PRAXAIR INC,USD,284.879,5.35,1547,A
25124,12/31/16,2016,INDL,C,D,STD,PX,74005P104,PRAXAIR INC,USD,284.901,5.21,1500,A
25124,12/31/17,2017,INDL,C,D,STD,PX,74005P104,PRAXAIR INC,USD,286.305,4.32,1247,A
25283,1/31/14,2013,INDL,C,D,STD,KSS,500255104,KOHL'S CORP,USD,211,4.05,889,A
25283,1/31/15,2014,INDL,C,D,STD,KSS,500255104,KOHL'S CORP,USD,201,4.24,867,A
25283,1/31/16,2015,INDL,C,D,STD,KSS,500255104,KOHL'S CORP,USD,186,3.46,673,A
25283,1/31/17,2016,INDL,C,D,STD,KSS,500255104,KOHL'S CORP,USD,174,3.11,556,A
25338,2/28/14,2013,INDL,C,D,STD,BBBY,75896100,BED BATH & BEYOND INC,USD,205.405,4.79,1022.29,A
25338,2/28/15,2014,INDL,C,D,STD,BBBY,75896100,BED BATH & BEYOND INC,USD,174.178,5.07,957.474,A
25338,2/29/16,2015,INDL,C,D,STD,BBBY,75896100,BED BATH & BEYOND INC,USD,156.69,5.1,841.489,A
25338,2/28/17,2016,INDL,C,D,STD,BBBY,75896100,BED BATH & BEYOND INC,USD,146.274,4.58,685.108,A
25340,9/30/13,2013,INDL,C,D,STD,DHI,23331A109,D R HORTON INC,USD,322.944,1.33,462.7,A
25340,9/30/14,2014,INDL,C,D,STD,DHI,23331A109,D R HORTON INC,USD,364.587,1.5,533.5,A
25340,9/30/15,2015,INDL,C,D,STD,DHI,23331A109,D R HORTON INC,USD,368.647,2.03,750.7,A
25340,9/30/16,2016,INDL,C,D,STD,DHI,23331A109,D R HORTON INC,USD,372.923,2.36,886.3,A
25340,9/30/17,2017,INDL,C,D,STD,DHI,23331A109,D R HORTON INC,USD,374.986,2.74,1038.4,A
25356,12/31/13,2013,INDL,C,D,STD,ESRX,30219G108,EXPRESS SCRIPTS HOLDING CO,USD,773.6,2.31,1844.6,A
25356,12/31/14,2014,INDL,C,D,STD,ESRX,30219G108,EXPRESS SCRIPTS HOLDING CO,USD,726.1,2.64,2007.6,A
25356,12/31/15,2015,INDL,C,D,STD,ESRX,30219G108,EXPRESS SCRIPTS HOLDING CO,USD,676.9,3.56,2476.4,A
25356,12/31/16,2016,INDL,C,D,STD,ESRX,30219G108,EXPRESS SCRIPTS HOLDING CO,USD,605.5,5.39,3404.4,A
25434,9/30/13,2013,INDL,C,D,STD,SBUX,855244109,STARBUCKS CORP,USD,753.2,0.01,8.3,A
25434,9/30/14,2014,INDL,C,D,STD,SBUX,855244109,STARBUCKS CORP,USD,749.5,2.71,2068.1,A
25434,9/30/15,2015,INDL,C,D,STD,SBUX,855244109,STARBUCKS CORP,USD,1485.1,1.82,2757.4,A
25434,9/30/16,2016,INDL,C,D,STD,SBUX,855244109,STARBUCKS CORP,USD,1460.5,1.9,2817.7,A
25434,9/30/17,2017,INDL,C,D,STD,SBUX,855244109,STARBUCKS CORP,USD,1431.6,1.97,2884.7,A
25751,12/31/13,2013,FS,C,D,STD,BLX,P16994132,BANCO LATINOAMERICANO DE COM,USD,,,,A
25751,12/31/13,2013,INDL,C,D,STD,BLX,P16994132,BANCO LATINOAMERICANO DE COM,USD,38.573,2.2,84.753,A
25751,12/31/14,2014,FS,C,D,STD,BLX,P16994132,BANCO LATINOAMERICANO DE COM,USD,,,,A
25751,12/31/14,2014,INDL,C,D,STD,BLX,P16994132,BANCO LATINOAMERICANO DE COM,USD,38.777,2.75,106.94,A
25751,12/31/15,2015,FS,C,D,STD,BLX,P16994132,BANCO LATINOAMERICANO DE COM,USD,,,,A
25751,12/31/15,2015,INDL,C,D,STD,BLX,P16994132,BANCO LATINOAMERICANO DE COM,USD,38.969,2.66,103.984,A
25751,12/31/16,2016,FS,C,D,STD,BLX,P16994132,BANCO LATINOAMERICANO DE COM,USD,,,,A
25751,12/31/16,2016,INDL,C,D,STD,BLX,P16994132,BANCO LATINOAMERICANO DE COM,USD,39.16,2.22,87.045,A
25751,12/31/17,2017,FS,C,D,STD,BLX,P16994132,BANCO LATINOAMERICANO DE COM,USD,,,,A
25751,12/31/17,2017,INDL,C,D,STD,BLX,P16994132,BANCO LATINOAMERICANO DE COM,USD,39.429,2.08,81.999,A
25880,4/30/14,2013,INDL,C,D,STD,PDCO,703395103,PATTERSON COMPANIES INC,USD,103.965,1.97,200.612,A
25880,4/30/15,2014,INDL,C,D,STD,PDCO,703395103,PATTERSON COMPANIES INC,USD,103.278,2.24,223.261,A
25880,4/30/16,2015,INDL,C,D,STD,PDCO,703395103,PATTERSON COMPANIES INC,USD,99.107,1.9,187.184,A
25880,4/30/17,2016,INDL,C,D,STD,PDCO,703395103,PATTERSON COMPANIES INC,USD,96.534,1.82,170.893,A
27638,12/31/13,2013,INDL,C,D,STD,AA,13872106,ALCOA CORP,USD,,,,A
27638,12/31/14,2014,INDL,C,D,STD,AA,13872106,ALCOA CORP,USD,,-1.41,-256,A
